GBR_shannon,LWK_shannon,MXL_shannon,positions
0.02140758016921855,0.029199086230955226,0.014513831836632655,50506469
0.02140758016921855,0.029199086230955226,0.014513831836632655,50506490
0.02140758016921855,0.027567806643911355,0.014115250637322605,50506495
0.02140758016921855,0.02756780664391135,0.01425816491497576,50506532
0.022308813560478407,0.02749195693740062,0.015324414288766321,50506538
0.023870336762820913,0.030738478318429303,0.01700114426956589,50506591
0.024026213682462643,0.03094514127277771,0.017076993976076624,50506620
0.024026213682462643,0.031088055550430857,0.01715284368258736,50506690
0.024026213682462643,0.0311639052569416,0.01715284368258736,50506694
0.02674819714157651,0.033112944062138897,0.018971934858344287,50506737
0.02674819714157651,0.03303709435562817,0.018829020580691132,50506742
0.026967328860260174,0.03303709435562816,0.018829020580691132,50506752
0.02546388136680265,0.03183937731430258,0.01745256714058511,50506827
0.02237327062087703,0.029468995983348744,0.01504969037393041,50506835
0.02237327062087703,0.02946899598334874,0.01504969037393041,50507049
0.02119564122560275,0.026579665688708294,0.014253687152524477,50507091
0.021195641225602746,0.026579665688708294,0.014253687152524477,50507137
0.021351518145244476,0.02607828966104218,0.014253687152524477,50507168
0.021351518145244476,0.025400244648482992,0.014047024198176078,50507228
0.021351518145244476,0.025400244648482992,0.014047024198176078,50507249
0.021351518145244476,0.025400244648482992,0.014047024198176076,50507252
0.021351518145244476,0.025543158926136147,0.014047024198176078,50507268
0.02192756533039943,0.02352558021280448,0.014360155669330764,50507319
0.021927565330399433,0.02352558021280448,0.014153492714982365,50507339
0.021927565330399433,0.024220973618697402,0.014153492714982363,50507370
0.021927565330399433,0.024810032106411722,0.014153492714982367,50507474
0.02192756533039943,0.024810032106411722,0.014153492714982363,50507483
0.021927565330399433,0.024667117828758564,0.014153492714982365,50507504
0.020749935935125148,0.024900235571854997,0.013697446966174521,50507530
0.019572306539850863,0.022010905277214547,0.012901443744768589,50507626
0.019572306539850863,0.022010905277214547,0.012901443744768589,50507650
0.019572306539850863,0.021120117054495704,0.012901443744768587,50507665
0.01949645683334013,0.021120117054495704,0.012901443744768587,50507667
0.01949645683334013,0.020989303806658036,0.012901443744768589,50507675
0.016624665300188884,0.019293489738554978,0.011035279315702319,50507708
0.015090839746550748,0.019217640032044243,0.010400781914149945,50507713
0.01509083974655075,0.016548850842827492,0.010002200714839895,50507771
0.01509083974655075,0.016548850842827496,0.010002200714839895,50507772
0.015166689453061485,0.016548850842827492,0.010002200714839897,50507856
0.015166689453061483,0.016548850842827496,0.010002200714839895,50507913
0.015166689453061485,0.014663908104546137,0.00992635100832916,50507919
0.015166689453061485,0.014588058398035404,0.00992635100832916,50507934
0.015166689453061485,0.014588058398035404,0.009926351008329162,50507948
0.015166689453061483,0.014663908104546139,0.00992635100832916,50507956
0.013086245340655365,0.014663908104546137,0.009291853606776788,50507968
0.013086245340655365,0.014588058398035404,0.009291853606776788,50508013
0.013086245340655365,0.014588058398035404,0.009291853606776788,50508018
0.013086245340655365,0.014588058398035404,0.009291853606776788,50508020
0.01190861594538108,0.01425980599705442,0.008835807857968945,50508021
0.01190861594538108,0.014259805997054422,0.008978722135622098,50508037
0.01190861594538108,0.01425980599705442,0.008978722135622098,50508092
0.01190861594538108,0.014335655703565157,0.008978722135622098,50508128
0.01190861594538108,0.01425980599705442,0.0089787221356221,50508147
0.012575809054129819,0.014259805997054422,0.009054571842132833,50508159
0.012575809054129819,0.01425980599705442,0.009054571842132833,50508189
0.012651658760640554,0.014259805997054422,0.009197486119785988,50508201
0.012651658760640554,0.01425980599705442,0.00919748611978599,50508202
0.012651658760640554,0.014259805997054422,0.00919748611978599,50508234
0.012575809054129819,0.014335655703565155,0.00919748611978599,50508234
0.012575809054129819,0.014192741425912,0.00919748611978599,50508236
0.013813558782575844,0.014399404380260399,0.009477858721058736,50508236
0.013889408489086581,0.0143994043802604,0.009334944443405581,50508269
0.01388940848908658,0.014399404380260397,0.009410794149916316,50508279
0.013889408489086581,0.014399404380260399,0.009410794149916316,50508281
0.01388940848908658,0.014399404380260399,0.009410794149916316,50508301
0.013889408489086581,0.013052496322513905,0.00913042154864357,50508327
0.01388940848908658,0.01297664661600317,0.009206271255154304,50508466
0.013467727293565756,0.010767457403160242,0.008750225506346462,50508474
0.01339187758705502,0.01076745740316024,0.008750225506346462,50508527
0.013391877587055019,0.010843307109670974,0.008750225506346462,50508536
0.013236000667413289,0.010767457403160239,0.009090315559080263,50508687
0.013160150960902554,0.010624543125507084,0.009430405611814064,50508767
0.01337928267958622,0.010624543125507084,0.009506255318324799,50508800
0.012426066212019391,0.009839162627896306,0.008937821238028741,50508864
0.012645197930703057,0.009839162627896306,0.009013670944539474,50508869
0.012937624472176229,0.009839162627896306,0.009156585222192629,50508916
0.014115253867450514,0.010045825582244703,0.009612630971000471,50508919
0.012343422358226146,0.009777567297675021,0.007935900990200907,50508926
0.01656243256907467,0.012884684740142828,0.010833994056722836,50508985
0.01656243256907467,0.012884684740142828,0.010833994056722836,50509002
0.01656243256907467,0.012884684740142828,0.010833994056722836,50509007
0.01656243256907467,0.012678021785794427,0.010833994056722836,50509027
0.016562432569074675,0.012678021785794427,0.010691079779069681,50509032
0.015661199177814823,0.012753871492305164,0.00962483040527912,50509048
0.014099675975472313,0.009431500404765737,0.007948100424479552,50509112
0.013943799055830581,0.009300687156928071,0.007872250717968817,50509117
0.013943799055830583,0.009157772879274917,0.007872250717968819,50509143
0.013943799055830581,0.009157772879274918,0.007872250717968817,50509171
0.011221815596716714,0.008626620581909723,0.006053159542211889,50509182
0.011221815596716716,0.008769534859562878,0.006053159542211888,50509243
0.011221815596716716,0.008769534859562878,0.0062598224965602885,50509254
0.011221815596716716,0.008769534859562878,0.006259822496560287,50509266
0.010044186201442432,0.008458414063481755,0.005861241297250239,50509283
0.010044186201442432,0.00853426376999249,0.005861241297250239,50509289
0.010263317920126096,0.008802522054562174,0.0059370910037609735,50509314
0.010263317920126098,0.008802522054562174,0.0059370910037609735,50509330
0.010107441000484364,0.008802522054562176,0.006012940710271708,50509429
0.0101832907069951,0.008802522054562174,0.006012940710271707,50509488
0.010183290706995099,0.008802522054562174,0.006012940710271707,50509620
0.010183290706995099,0.008802522054562174,0.006012940710271707,50509680
0.010183290706995099,0.00865960777690902,0.006012940710271708,50509720
0.00908151101823155,0.008331355375928036,0.005556894961463865,50509740
0.008925634098589819,0.008331355375928036,0.005556894961463865,50509748
0.008925634098589819,0.007493047692381958,0.005556894961463864,50509769
0.008925634098589819,0.006761074927014485,0.005632744667974599,50509788
0.008925634098589819,0.0068369246335252196,0.005708594374485333,50509881
0.008925634098589819,0.006836924633525219,0.005708594374485333,50509888
0.008925634098589819,0.0064113983123698405,0.005708594374485333,50509890
0.008925634098589819,0.006411398312369842,0.005851508652138489,50509927
0.008925634098589819,0.0064113983123698405,0.005851508652138489,50509962
0.008925634098589819,0.006411398312369841,0.005851508652138489,50509971
0.008925634098589819,0.0064113983123698405,0.005851508652138489,50509972
0.008925634098589819,0.0063355486058591075,0.005851508652138489,50509987
0.008925634098589819,0.006335548605859106,0.005851508652138489,50509991
0.008849784392079084,0.006335548605859107,0.005851508652138489,50510070
0.008849784392079084,0.006335548605859106,0.005851508652138489,50510072
0.008849784392079084,0.006335548605859107,0.005851508652138489,50510075
0.00877393468556835,0.0064113983123698405,0.005927358358649224,50510150
0.00877393468556835,0.006411398312369841,0.005927358358649224,50510182
0.00877393468556835,0.0064113983123698405,0.005927358358649224,50510188
0.009066361227041521,0.00930072860701029,0.006383404107457067,50510195
0.009066361227041521,0.00930072860701029,0.006383404107457067,50510210
0.010243990622315806,0.009553131301480538,0.006839449856264911,50510220
0.010243990622315806,0.009553131301480538,0.006839449856264911,50510223
0.010243990622315806,0.009628981007991273,0.006839449856264911,50510262
0.010243990622315806,0.009704830714502007,0.006839449856264911,50510353
0.010243990622315806,0.009704830714502007,0.006839449856264911,50510384
0.010243990622315806,0.009780680421012742,0.006839449856264911,50510458
0.013634739237487568,0.01249381005089487,0.009177751418191552,50510460
0.013634739237487566,0.01249381005089487,0.009177751418191552,50510513
0.013634739237487566,0.01249381005089487,0.009177751418191552,50510535
0.013634739237487566,0.01249381005089487,0.009177751418191552,50510623
0.012967546128738827,0.01249381005089487,0.009101901711680817,50510669
0.012967546128738829,0.013279190548505649,0.009101901711680817,50510745
0.016282445037399854,0.015903518811935115,0.011395209697285219,50510797
0.016282445037399854,0.015903518811935115,0.011395209697285219,50510807
0.01628244503739985,0.015903518811935115,0.011395209697285219,50510817
0.016282445037399854,0.015970583383077535,0.011471059403795954,50510841
0.016949638146148593,0.01604643308958827,0.011546909110306688,50510851
0.015711888417702564,0.016571742900607346,0.011266536509033942,50510868
0.01563603871119183,0.01664759260711808,0.011266536509033942,50510944
0.01563603871119183,0.01664759260711808,0.01119068680252321,50510947
0.015636038711191833,0.01664759260711808,0.01119068680252321,50510954
0.015711888417702564,0.01664759260711808,0.01119068680252321,50510967
0.015711888417702564,0.01664759260711808,0.01119068680252321,50510978
0.015711888417702567,0.01685425556146648,0.011114837096012475,50510988
0.015711888417702567,0.01699716983911963,0.01119068680252321,50510992
0.015711888417702564,0.0171279830869573,0.01119068680252321,50510995
0.015711888417702564,0.017052133380446564,0.01119068680252321,50511004
0.015711888417702567,0.017052133380446564,0.010850596749789406,50511032
0.015711888417702567,0.01705213338044656,0.010510506697055604,50511036
0.015492756699018902,0.017052133380446564,0.010434656990544869,50511048
0.015492756699018902,0.017052133380446564,0.01043465699054487,50511065
0.015273624980335236,0.017052133380446564,0.010358807284034134,50511067
0.014981198438862064,0.0171279830869573,0.01021589300638098,50511068
0.013803569043587779,0.0169213201326089,0.009759847257573137,50511079
0.013803569043587779,0.0169213201326089,0.009759847257573137,50511098
0.00958455883273925,0.013814202690141093,0.006861754191051207,50511152
0.00958455883273925,0.013890052396651828,0.0068617541910512055,50511189
0.00958455883273925,0.013890052396651828,0.006861754191051206,50511193
0.00958455883273925,0.013890052396651828,0.006861754191051207,50511312
0.00958455883273925,0.013890052396651828,0.006861754191051207,50511382
0.00958455883273925,0.013814202690141093,0.0068617541910512055,50511446
0.012065774672319049,0.016571554523686787,0.00818891309434558,50511492
0.01266735688243838,0.01875058626387364,0.008331827371998737,50511512
0.01266735688243838,0.019251962291539755,0.008255977665488003,50511514
0.01697654462436869,0.023802363661636582,0.012035503427128964,50511526
0.01697654462436869,0.02230862744729373,0.012035503427128964,50511527
0.01697654462436869,0.022372376123988975,0.012035503427128965,50511532
0.016757412905685023,0.022372376123988975,0.011828840472780565,50511534
0.016757412905685023,0.022372376123988975,0.011828840472780565,50511539
0.016757412905685023,0.022296526417478243,0.011828840472780565,50511540
0.016757412905685023,0.022220676710967505,0.011828840472780565,50511545
0.016538281187001354,0.021952418426397825,0.01175299076626983,50511546
0.01675741290568502,0.02195241842639782,0.01175299076626983,50511549
0.016757412905685023,0.021952418426397825,0.011677141059759095,50511554
0.016681563199174288,0.021952418426397825,0.011677141059759095,50511625
0.016681563199174285,0.021952418426397825,0.011677141059759095,50511698
0.016681563199174285,0.02195241842639782,0.011677141059759095,50511746
0.016681563199174288,0.021952418426397825,0.011677141059759095,50511747
0.016605713492663553,0.021952418426397825,0.011677141059759095,50511764
0.01660571349266355,0.021952418426397825,0.011677141059759095,50511790
0.016605713492663553,0.02195241842639782,0.011677141059759095,50511806
0.016605713492663553,0.021952418426397825,0.01160129135324836,50511807
0.016605713492663553,0.02187656871988709,0.011525441646737626,50511841
0.01660571349266355,0.02187656871988709,0.011668355924390781,50511882
0.016605713492663553,0.021800719013376355,0.011668355924390781,50511999
0.016605713492663553,0.022128971414357337,0.01160129135324836,50512014
0.016605713492663553,0.022271885692010492,0.01160129135324836,50512022
0.01660571349266355,0.02247854864635889,0.01160129135324836,50512078
0.016605713492663553,0.02247854864635889,0.01160129135324836,50512128
0.016605713492663553,0.02247854864635889,0.01160129135324836,50512135
0.016605713492663553,0.02247854864635889,0.011601291353248363,50512202
0.01660571349266355,0.02247854864635889,0.011601291353248363,50512223
0.016605713492663553,0.02247854864635889,0.01160129135324836,50512229
0.016605713492663553,0.022478548646358894,0.01160129135324836,50512278
0.016605713492663553,0.022402698939848156,0.011525441646737628,50512297
0.01660571349266355,0.022402698939848156,0.011525441646737628,50512298
0.016605713492663553,0.022402698939848156,0.011525441646737626,50512371
0.01631328695119038,0.01951336864520771,0.011069395897929784,50512386
0.01631328695119038,0.01951336864520771,0.011069395897929784,50512438
0.015135657555916095,0.019185116244226724,0.010613350149121941,50512549
0.015135657555916096,0.019185116244226724,0.010613350149121941,50512557
0.015135657555916095,0.01910926653771599,0.010613350149121941,50512576
0.015135657555916095,0.019924205053924098,0.01101193134843199,50512660
0.015135657555916095,0.019924205053924098,0.01101193134843199,50512718
0.015135657555916096,0.019848355347413367,0.01101193134843199,50512721
0.011744908940744335,0.017135225717531236,0.008530715508852192,50512729
0.011744908940744335,0.01713522571753124,0.008530715508852192,50512746
0.011744908940744335,0.017059376011020505,0.008530715508852192,50512912
0.011744908940744335,0.01713522571753124,0.008530715508852192,50512918
0.011744908940744335,0.01713522571753124,0.00853071550885219,50512990
0.011744908940744335,0.01634984521992046,0.00853071550885219,50512991
0.008354160325572575,0.013868431234144149,0.006094493245594634,50512996
0.008354160325572575,0.013868431234144149,0.006094493245594635,50513034
0.008354160325572575,0.013868431234144149,0.0063748658468673804,50513062
0.008354160325572575,0.013725516956490992,0.006299016140356646,50513086
0.007686967216823836,0.013725516956490994,0.006223166433845911,50513167
0.007686967216823836,0.01299354419112352,0.006223166433845912,50513181
0.007686967216823836,0.012917694484612784,0.006223166433845912,50513244
0.007686967216823836,0.012917694484612786,0.006223166433845911,50513245
0.007686967216823836,0.012917694484612786,0.006223166433845911,50513307
0.007611117510313101,0.012917694484612786,0.006223166433845911,50513313
0.007611117510313101,0.012917694484612784,0.006223166433845911,50513391
0.007611117510313101,0.012711031530264386,0.006223166433845911,50513404
0.008212699720432433,0.015325469086156927,0.0064276893286079224,50513416
0.008212699720432433,0.015118806131808528,0.0064276893286079224,50513443
0.008212699720432433,0.015194655838319263,0.0064276893286079224,50513445
0.008212699720432433,0.015194655838319263,0.006427689328607923,50513448
0.008212699720432433,0.015194655838319263,0.0064276893286079224,50513483
0.009339894616781797,0.015194655838319263,0.007998860425231864,50513496
0.009339894616781797,0.015194655838319263,0.007998860425231864,50513552
0.00941574432329253,0.01519465583831926,0.007998860425231864,50513696
0.010082937432041271,0.017698550649056215,0.008205523379580262,50513734
0.01008293743204127,0.017698550649056215,0.008205523379580262,50513793
0.01008293743204127,0.017698550649056212,0.008205523379580262,50513815
0.01008293743204127,0.017698550649056212,0.008205523379580262,50513817
0.010158787138552006,0.01762270094254548,0.008205523379580262,50513842
0.010158787138552004,0.01762270094254548,0.008205523379580262,50513859
0.010158787138552004,0.017622700942545477,0.008205523379580262,50513958
0.010158787138552004,0.017698550649056212,0.008205523379580262,50513963
0.010158787138552004,0.017698550649056215,0.008281373086090997,50513998
0.007677571298972206,0.01494119881551052,0.0069542141827966236,50514032
0.009850997185296978,0.014571260107094286,0.009011332847349122,50514037
0.009850997185296976,0.015416792137174666,0.009409914046659171,50514038
0.005541809443366669,0.010790541060567108,0.005630388285018208,50514102
0.005541809443366669,0.010790541060567108,0.005630388285018207,50514141
0.006669004339716033,0.012126078867983508,0.006426391506424141,50514143
0.006669004339716034,0.012126078867983508,0.006426391506424141,50514153
0.006669004339716033,0.012126078867983508,0.006426391506424141,50514163
0.006669004339716033,0.012332741822331907,0.006426391506424142,50514175
0.006888136058399698,0.012956292512220738,0.00848834304046357,50514188
0.006888136058399699,0.012956292512220738,0.00848834304046357,50514301
0.006888136058399698,0.012956292512220738,0.008488343040463569,50514305
0.006888136058399698,0.012956292512220738,0.00848834304046357,50514306
0.00704401297804143,0.012956292512220736,0.008564192746974305,50514355
0.007711206086790168,0.012956292512220738,0.008962773946284355,50514419
0.007711206086790168,0.013400919982235755,0.008962773946284353,50514422
0.007711206086790168,0.013543834259888914,0.008962773946284355,50514448
0.007711206086790168,0.01375049721423731,0.008962773946284355,50514483
0.007711206086790168,0.013893411491890467,0.008962773946284355,50514541
0.007711206086790168,0.013893411491890465,0.008962773946284353,50514560
0.007711206086790168,0.014036325769543622,0.008962773946284355,50514572
0.0078670830064319,0.01403632576954362,0.008962773946284353,50514631
0.0078670830064319,0.014036325769543622,0.008819859668631198,50514651
0.0078670830064319,0.014036325769543622,0.008819859668631198,50514674
0.0078670830064319,0.01370807336856264,0.008744009962120464,50514686
0.0078670830064319,0.014066535118575597,0.008819859668631198,50514800
0.0078670830064319,0.013859872164227198,0.008819859668631198,50514830
0.0078670830064319,0.013859872164227198,0.008819859668631198,50514845
0.0078670830064319,0.013859872164227198,0.008819859668631198,50514853
0.0078670830064319,0.013859872164227198,0.008819859668631198,50514890
0.0078670830064319,0.013859872164227198,0.008819859668631198,50514942
0.0078670830064319,0.014002786441880353,0.008819859668631198,50515023
0.0078670830064319,0.014002786441880355,0.008819859668631198,50515095
0.0078670830064319,0.014002786441880353,0.008819859668631198,50515121
0.0078670830064319,0.014002786441880355,0.008819859668631198,50515141
0.0078670830064319,0.014002786441880355,0.008819859668631198,50515212
0.0078670830064319,0.014002786441880355,0.008819859668631198,50515215
0.0078670830064319,0.014002786441880353,0.008819859668631198,50515272
0.0078670830064319,0.014002786441880355,0.008819859668631198,50515404
0.0078670830064319,0.01414570071953351,0.008895709375141933,50515431
0.0078670830064319,0.01414570071953351,0.008895709375141933,50515436
0.0078670830064319,0.01460182055456116,0.008895709375141933,50515448
0.0078670830064319,0.01579953759588675,0.009235799427875734,50515456
0.0078670830064319,0.01579953759588675,0.009235799427875734,50515458
0.0078670830064319,0.01579953759588675,0.009235799427875734,50515459
0.0078670830064319,0.01579953759588675,0.009235799427875734,50515465
0.0078670830064319,0.015875387302397487,0.009235799427875734,50515471
0.0078670830064319,0.01579953759588675,0.009235799427875734,50515485
0.012225316212313748,0.02018225641758752,0.012446542565628509,50515490
0.012225316212313748,0.02018225641758752,0.01313541684816796,50515497
0.013786839414656256,0.020039342139934364,0.013878111407504513,50515558
0.013786839414656256,0.020039342139934364,0.013878111407504513,50515565
0.013786839414656256,0.02003934213993436,0.013597738806231767,50515571
0.013786839414656256,0.02003934213993436,0.013597738806231767,50515586
0.013786839414656256,0.020039342139934364,0.013597738806231767,50515588
0.013786839414656254,0.020182256417587516,0.013673588512742502,50515592
0.013786839414656256,0.020388919371935918,0.013673588512742503,50515597
0.013786839414656254,0.020388919371935914,0.013673588512742503,50515603
0.013786839414656256,0.020388919371935918,0.013673588512742505,50515607
0.013786839414656254,0.020388919371935914,0.013673588512742503,50515613
0.013786839414656256,0.021833958003416424,0.014072169712052555,50515617
0.013786839414656254,0.02183395800341642,0.014072169712052553,50515632
0.013185257204536924,0.01915245587638146,0.013791797110779809,50515638
0.013185257204536924,0.01915245587638146,0.013791797110779807,50515642
0.013185257204536924,0.019076606169870728,0.013791797110779807,50515647
0.013185257204536924,0.019076606169870728,0.013791797110779809,50515657
0.013185257204536924,0.019152455876381463,0.013791797110779809,50515659
0.01205806230818756,0.01915245587638146,0.012220626014155866,50515661
0.01205806230818756,0.020548554990833225,0.012619207213465915,50515675
0.011982212601676825,0.020755217945181627,0.012619207213465917,50515685
0.011315019492928086,0.01817547342793394,0.012412544259117517,50515686
0.012492648888202371,0.018382136382282338,0.01286859000792536,50515688
0.012492648888202371,0.018382136382282338,0.01286859000792536,50515691
0.012492648888202373,0.018382136382282338,0.01286859000792536,50515718
0.015235867570873453,0.01947891793767217,0.014884196346087899,50515767
0.015235867570873453,0.019980293965338285,0.014884196346087899,50515803
0.015235867570873453,0.019980293965338285,0.014884196346087897,50515854
0.015235867570873455,0.01990444425882755,0.014884196346087899,50515925
0.015235867570873453,0.019980293965338285,0.014808346639577166,50515935
0.015235867570873453,0.019980293965338285,0.014808346639577164,50515936
0.012460859474429351,0.01865268159455071,0.01281497665171991,50515962
0.01407053473457822,0.017305773536804216,0.014140775231288275,50516024
0.01407053473457822,0.017305773536804216,0.014140775231288276,50516127
0.014070534734578219,0.017305773536804216,0.014140775231288275,50516130
0.012943339838228854,0.015970235729387813,0.013344772009882343,50516147
0.012943339838228856,0.016471611757053927,0.013344772009882341,50516151
0.012943339838228856,0.016471611757053927,0.013344772009882341,50516182
0.012943339838228854,0.016264948802705532,0.013344772009882343,50516206
0.01272420811954519,0.015641398112816698,0.011282820475842914,50516224
0.012724208119545192,0.015641398112816698,0.011282820475842914,50516256
0.012505076400861527,0.015641398112816698,0.011282820475842913,50516288
0.012505076400861527,0.015641398112816698,0.011282820475842913,50516310
0.012349199481219793,0.015641398112816698,0.011282820475842914,50516325
0.011682006372471057,0.015641398112816698,0.010884239276532865,50516339
0.011682006372471056,0.015196770642801677,0.01102715355418602,50516340
0.011682006372471056,0.015053856365148523,0.01102715355418602,50516395
0.012349199481219795,0.016825604345928172,0.011367243606919823,50516396
0.012349199481219797,0.016682690068275014,0.011443093313430555,50516603
0.012349199481219795,0.016682690068275018,0.011443093313430555,50516615
0.01406406534461604,0.020125822062720188,0.012610660663233639,50516638
0.013908188424974308,0.020125822062720188,0.01261066066323364,50516690
0.01390818842497431,0.020125822062720188,0.01261066066323364,50516738
0.01390818842497431,0.02012582206272019,0.012610660663233639,50516752
0.013908188424974308,0.020268736340373343,0.012686510369744376,50516787
0.01390818842497431,0.019767360312707233,0.01261066066323364,50516845
